#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
40,0.51,0.923649,0.997300,40,0.931264,0.869161,12,4,-1.00,4,12,2,1,2,0.9,0.8,0.2,0.2,259,321,41,0.49,0.00,0.02,0.03
38,0.49,0.924392,0.997400,38,0.931907,0.870329,12,4,-1.00,4,12,2,1,3,0.9,0.8,0.2,0.2,259,315,39,0.47,0.01,0.01,0.03
29,0.51,0.925957,0.996892,29,0.934572,0.875024,12,4,-1.00,4,12,2,1,4,0.9,0.8,0.2,0.2,259,270,30,0.49,0.00,0.02,0.02
21,0.49,0.934627,0.996885,21,0.938832,0.882574,12,4,-1.00,4,12,2,1,5,0.9,0.8,0.2,0.2,259,180,21,0.47,0.00,0.02,0.02
30,0.50,0.924081,0.997933,30,0.934320,0.874657,12,4,-1.00,4,12,4,1,2,0.9,0.8,0.2,0.2,259,291,31,0.48,0.01,0.01,0.03
28,0.50,0.923783,0.997823,28,0.934669,0.875266,12,4,-1.00,4,12,4,1,3,0.9,0.8,0.2,0.2,259,290,29,0.49,0.00,0.01,0.03
25,0.51,0.925403,0.998033,25,0.936135,0.877897,12,4,-1.00,4,12,4,1,4,0.9,0.8,0.2,0.2,259,281,26,0.50,0.00,0.01,0.03
18,0.50,0.933885,0.998645,18,0.939537,0.883880,12,4,-1.00,4,12,4,1,5,0.9,0.8,0.2,0.2,259,178,18,0.49,0.00,0.01,0.03
40,0.51,0.923649,0.997300,40,0.931264,0.869161,12,4,-1.00,4,16,2,1,2,0.9,0.8,0.2,0.2,259,423,41,0.49,0.00,0.02,0.02
38,0.52,0.924392,0.997400,38,0.931907,0.870329,12,4,-1.00,4,16,2,1,3,0.9,0.8,0.2,0.2,259,416,39,0.49,0.02,0.01,0.02
30,0.52,0.926218,0.996483,30,0.934433,0.874770,12,4,-1.00,4,16,2,1,4,0.9,0.8,0.2,0.2,259,361,31,0.50,0.00,0.02,0.02
21,0.51,0.934627,0.996885,21,0.938832,0.882574,12,4,-1.00,4,16,2,1,5,0.9,0.8,0.2,0.2,259,235,21,0.50,0.00,0.01,0.02
30,0.52,0.924083,0.997927,30,0.934277,0.874570,12,4,-1.00,4,16,4,1,2,0.9,0.8,0.2,0.2,259,383,31,0.49,0.01,0.02,0.02
28,0.51,0.923776,0.997746,28,0.934645,0.875224,12,4,-1.00,4,16,4,1,3,0.9,0.8,0.2,0.2,259,382,29,0.49,0.01,0.01,0.02
25,0.51,0.925403,0.998033,25,0.936135,0.877897,12,4,-1.00,4,16,4,1,4,0.9,0.8,0.2,0.2,259,366,26,0.49,0.01,0.01,0.02
18,0.50,0.933885,0.998645,18,0.939537,0.883880,12,4,-1.00,4,16,4,1,5,0.9,0.8,0.2,0.2,259,237,18,0.49,0.00,0.01,0.03
25,0.48,0.932634,0.998788,25,0.936273,0.877895,12,4,-1.00,5,8,2,1,2,0.9,0.8,0.2,0.2,176,147,25,0.47,0.00,0.01,0.03
24,0.50,0.933083,0.998737,24,0.936617,0.878540,12,4,-1.00,5,8,2,1,3,0.9,0.8,0.2,0.2,176,145,24,0.48,0.00,0.02,0.01
23,0.50,0.933318,0.998682,23,0.937089,0.879413,12,4,-1.00,5,8,2,1,4,0.9,0.8,0.2,0.2,176,144,23,0.49,0.00,0.01,0.02
20,0.51,0.934694,0.998571,20,0.938809,0.882539,12,4,-1.00,5,8,2,1,5,0.9,0.8,0.2,0.2,176,129,20,0.50,0.00,0.01,0.03
20,0.50,0.932730,0.998485,20,0.938336,0.881692,12,4,-1.00,5,8,4,1,2,0.9,0.8,0.2,0.2,176,132,20,0.48,0.00,0.02,0.02
20,0.51,0.932730,0.998485,20,0.938336,0.881692,12,4,-1.00,5,8,4,1,3,0.9,0.8,0.2,0.2,176,132,20,0.49,0.01,0.01,0.02
20,0.50,0.932730,0.998485,20,0.938336,0.881692,12,4,-1.00,5,8,4,1,4,0.9,0.8,0.2,0.2,176,132,20,0.48,0.00,0.02,0.02
17,0.50,0.933389,0.998565,17,0.939503,0.883799,12,4,-1.00,5,8,4,1,5,0.9,0.8,0.2,0.2,176,126,17,0.48,0.01,0.01,0.02
28,0.51,0.932396,0.997519,28,0.935664,0.876813,12,4,-1.00,5,12,2,1,2,0.9,0.8,0.2,0.2,176,220,28,0.49,0.00,0.02,0.02
27,0.51,0.932709,0.997427,27,0.936107,0.877631,12,4,-1.00,5,12,2,1,3,0.9,0.8,0.2,0.2,176,217,27,0.49,0.01,0.01,0.02
25,0.50,0.932942,0.997158,25,0.936717,0.878755,12,4,-1.00,5,12,2,1,4,0.9,0.8,0.2,0.2,176,214,25,0.49,0.00,0.01,0.03
22,0.51,0.934388,0.997027,22,0.938547,0.882091,12,4,-1.00,5,12,2,1,5,0.9,0.8,0.2,0.2,176,192,22,0.48,0.01,0.02,0.01
22,0.51,0.933356,0.998438,22,0.938343,0.881730,12,4,-1.00,5,12,4,1,2,0.9,0.8,0.2,0.2,176,200,22,0.50,0.01,0.00,0.04
21,0.50,0.933014,0.998557,21,0.938277,0.881599,12,4,-1.00,5,12,4,1,3,0.9,0.8,0.2,0.2,176,199,21,0.49,0.00,0.01,0.03
21,0.49,0.933014,0.998557,21,0.938277,0.881599,12,4,-1.00,5,12,4,1,4,0.9,0.8,0.2,0.2,176,199,21,0.48,0.01,0.00,0.04
18,0.50,0.933885,0.998645,18,0.939537,0.883880,12,4,-1.00,5,12,4,1,5,0.9,0.8,0.2,0.2,176,189,18,0.49,0.00,0.01,0.03
28,0.51,0.932396,0.997519,28,0.935664,0.876813,12,4,-1.00,5,16,2,1,2,0.9,0.8,0.2,0.2,176,291,28,0.50,0.00,0.01,0.02
27,0.50,0.932709,0.997427,27,0.936107,0.877631,12,4,-1.00,5,16,2,1,3,0.9,0.8,0.2,0.2,176,287,27,0.48,0.01,0.01,0.02
26,0.52,0.933131,0.996626,26,0.936572,0.878488,12,4,-1.00,5,16,2,1,4,0.9,0.8,0.2,0.2,176,284,26,0.50,0.00,0.02,0.03
22,0.50,0.934388,0.997027,22,0.938547,0.882091,12,4,-1.00,5,16,2,1,5,0.9,0.8,0.2,0.2,176,252,22,0.50,0.00,0.00,0.03
22,0.51,0.933356,0.998438,22,0.938343,0.881730,12,4,-1.00,5,16,4,1,2,0.9,0.8,0.2,0.2,176,265,22,0.50,0.00,0.01,0.03
21,0.51,0.933014,0.998557,21,0.938277,0.881599,12,4,-1.00,5,16,4,1,3,0.9,0.8,0.2,0.2,176,264,21,0.49,0.00,0.02,0.02
21,0.50,0.933014,0.998557,21,0.938277,0.881599,12,4,-1.00,5,16,4,1,4,0.9,0.8,0.2,0.2,176,264,21,0.49,0.00,0.01,0.02
18,0.49,0.933885,0.998645,18,0.939537,0.883880,12,4,-1.00,5,16,4,1,5,0.9,0.8,0.2,0.2,176,253,18,0.48,0.00,0.01,0.03
1716,1.07,0.678481,0.853988,1787,0.767642,0.628351,16,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,16958,7725,1835,0.49,0.03,0.55,0.03
769,0.66,0.752138,0.921291,773,0.836674,0.722126,16,2,-1.00,2,8,2,1,3,0.9,0.8,0.2,0.2,16958,2841,790,0.48,0.03,0.15,0.03
391,0.56,0.815935,0.959311,392,0.870662,0.771114,16,2,-1.00,2,8,2,1,4,0.9,0.8,0.2,0.2,16958,1221,401,0.48,0.02,0.06,0.03
246,0.55,0.843125,0.973910,247,0.887063,0.796479,16,2,-1.00,2,8,2,1,5,0.9,0.8,0.2,0.2,16958,718,253,0.48,0.02,0.05,0.02
1256,0.90,0.717996,0.893475,1280,0.796330,0.665577,16,2,-1.00,2,8,4,1,2,0.9,0.8,0.2,0.2,16958,7200,1301,0.51,0.01,0.38,0.03
498,0.61,0.787623,0.945416,498,0.858402,0.754187,16,2,-1.00,2,8,4,1,3,0.9,0.8,0.2,0.2,16958,2558,504,0.49,0.01,0.11,0.02
211,0.55,0.845956,0.974349,211,0.891548,0.804005,16,2,-1.00,2,8,4,1,4,0.9,0.8,0.2,0.2,16958,935,214,0.50,0.01,0.04,0.02
124,0.51,0.874292,0.986273,125,0.906226,0.827594,16,2,-1.00,2,8,4,1,5,0.9,0.8,0.2,0.2,16958,510,126,0.48,0.01,0.02,0.03
1844,1.08,0.666508,0.842880,1931,0.759733,0.618709,16,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,16958,11517,1983,0.49,0.04,0.55,0.03
831,0.68,0.740606,0.910436,839,0.831717,0.715425,16,2,-1.00,2,12,2,1,3,0.9,0.8,0.2,0.2,16958,4178,859,0.48,0.02,0.18,0.03
444,0.60,0.802431,0.951658,446,0.865824,0.764147,16,2,-1.00,2,12,2,1,4,0.9,0.8,0.2,0.2,16958,1789,458,0.50,0.03,0.07,0.03
280,0.56,0.830332,0.969594,280,0.882809,0.790131,16,2,-1.00,2,12,2,1,5,0.9,0.8,0.2,0.2,16958,1045,288,0.48,0.03,0.05,0.02
1335,0.87,0.706705,0.884381,1372,0.790707,0.658515,16,2,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,16958,10821,1400,0.49,0.01,0.37,0.02
552,0.62,0.775264,0.936101,553,0.853233,0.746831,16,2,-1.00,2,12,4,1,3,0.9,0.8,0.2,0.2,16958,3848,560,0.48,0.02,0.12,0.02
242,0.55,0.838204,0.969251,242,0.887218,0.797071,16,2,-1.00,2,12,4,1,4,0.9,0.8,0.2,0.2,16958,1406,245,0.48,0.02,0.05,0.02
142,0.53,0.867627,0.984311,142,0.902658,0.821499,16,2,-1.00,2,12,4,1,5,0.9,0.8,0.2,0.2,16958,774,145,0.49,0.01,0.03,0.02
1943,1.11,0.659704,0.834455,2045,0.753730,0.610953,16,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,16958,15208,2105,0.46,0.04,0.61,0.03
886,0.72,0.735240,0.903653,897,0.828368,0.710698,16,2,-1.00,2,16,2,1,3,0.9,0.8,0.2,0.2,16958,5491,918,0.48,0.03,0.21,0.03
479,0.60,0.797021,0.947199,481,0.863068,0.760058,16,2,-1.00,2,16,2,1,4,0.9,0.8,0.2,0.2,16958,2350,493,0.49,0.03,0.08,0.02
313,0.55,0.825762,0.966438,313,0.879244,0.784573,16,2,-1.00,2,16,2,1,5,0.9,0.8,0.2,0.2,16958,1370,321,0.47,0.04,0.04,0.04
1410,0.91,0.697219,0.875279,1454,0.785126,0.651502,16,2,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,16958,14398,1482,0.48,0.03,0.40,0.03
591,0.64,0.766252,0.930511,593,0.849613,0.741771,16,2,-1.00,2,16,4,1,3,0.9,0.8,0.2,0.2,16958,5082,600,0.49,0.02,0.13,0.02
273,0.56,0.830061,0.968764,273,0.882520,0.789877,16,2,-1.00,2,16,4,1,4,0.9,0.8,0.2,0.2,16958,1867,276,0.49,0.02,0.05,0.03
163,0.55,0.859791,0.983179,163,0.898504,0.814746,16,2,-1.00,2,16,4,1,5,0.9,0.8,0.2,0.2,16958,1026,166,0.50,0.02,0.03,0.02
1191,0.84,0.717163,0.885836,1213,0.805405,0.678023,16,2,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,9686,4475,1243,0.50,0.01,0.33,0.03
803,0.68,0.750620,0.917007,807,0.833882,0.717892,16,2,-1.00,3,8,2,1,3,0.9,0.8,0.2,0.2,9686,3272,824,0.49,0.01,0.18,0.03
400,0.55,0.815429,0.958659,401,0.869607,0.769423,16,2,-1.00,3,8,2,1,4,0.9,0.8,0.2,0.2,9686,1291,410,0.47,0.01,0.07,0.03
248,0.53,0.842724,0.973885,249,0.886676,0.795730,16,2,-1.00,3,8,2,1,5,0.9,0.8,0.2,0.2,9686,740,255,0.48,0.02,0.03,0.03
675,0.65,0.765830,0.928824,676,0.842802,0.731112,16,2,-1.00,3,8,4,1,2,0.9,0.8,0.2,0.2,9686,3135,686,0.48,0.01,0.16,0.03
504,0.62,0.787074,0.944696,504,0.857626,0.753051,16,2,-1.00,3,8,4,1,3,0.9,0.8,0.2,0.2,9686,2728,510,0.50,0.00,0.12,0.02
209,0.55,0.846441,0.974414,209,0.891680,0.804235,16,2,-1.00,3,8,4,1,4,0.9,0.8,0.2,0.2,9686,942,212,0.50,0.01,0.04,0.03
123,0.52,0.874781,0.986598,124,0.906188,0.827454,16,2,-1.00,3,8,4,1,5,0.9,0.8,0.2,0.2,9686,511,125,0.50,0.00,0.02,0.03
1326,0.88,0.698792,0.870691,1363,0.795760,0.666090,16,2,-1.00,3,12,2,1,2,0.9,0.8,0.2,0.2,9686,6636,1396,0.48,0.02,0.38,0.03
857,0.70,0.739758,0.908991,865,0.829724,0.712423,16,2,-1.00,3,12,2,1,3,0.9,0.8,0.2,0.2,9686,4821,885,0.48,0.01,0.20,0.03
449,0.57,0.801998,0.951417,451,0.865263,0.763184,16,2,-1.00,3,12,2,1,4,0.9,0.8,0.2,0.2,9686,1886,463,0.47,0.03,0.07,0.02
278,0.57,0.830736,0.970380,278,0.883032,0.790365,16,2,-1.00,3,12,2,1,5,0.9,0.8,0.2,0.2,9686,1074,286,0.50,0.01,0.06,0.02
756,0.72,0.755383,0.919539,762,0.836594,0.721914,16,2,-1.00,3,12,4,1,2,0.9,0.8,0.2,0.2,9686,4708,774,0.50,0.01,0.21,0.02
556,0.62,0.775186,0.936145,557,0.852824,0.746082,16,2,-1.00,3,12,4,1,3,0.9,0.8,0.2,0.2,9686,4113,564,0.49,0.01,0.12,0.03
239,0.55,0.838629,0.969591,239,0.887500,0.797559,16,2,-1.00,3,12,4,1,4,0.9,0.8,0.2,0.2,9686,1422,242,0.49,0.01,0.05,0.02
140,0.53,0.868010,0.984704,140,0.902866,0.821907,16,2,-1.00,3,12,4,1,5,0.9,0.8,0.2,0.2,9686,775,143,0.49,0.00,0.04,0.02
1425,0.91,0.692882,0.863567,1468,0.789928,0.657984,16,2,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,9686,8785,1505,0.49,0.02,0.40,0.03
910,0.72,0.733609,0.901890,920,0.826528,0.707963,16,2,-1.00,3,16,2,1,3,0.9,0.8,0.2,0.2,9686,6360,941,0.49,0.02,0.21,0.03
479,0.59,0.797716,0.947681,481,0.862914,0.759631,16,2,-1.00,3,16,2,1,4,0.9,0.8,0.2,0.2,9686,2481,493,0.50,0.01,0.08,0.03
309,0.56,0.826910,0.966878,309,0.879712,0.785083,16,2,-1.00,3,16,2,1,5,0.9,0.8,0.2,0.2,9686,1408,317,0.50,0.01,0.05,0.03
821,0.70,0.745772,0.912243,829,0.831372,0.714687,16,2,-1.00,3,16,4,1,2,0.9,0.8,0.2,0.2,9686,6238,842,0.48,0.01,0.21,0.03
590,0.63,0.768996,0.932519,593,0.849806,0.741871,16,2,-1.00,3,16,4,1,3,0.9,0.8,0.2,0.2,9686,5433,600,0.47,0.02,0.14,0.02
267,0.56,0.831693,0.968989,267,0.883323,0.791188,16,2,-1.00,3,16,4,1,4,0.9,0.8,0.2,0.2,9686,1884,270,0.50,0.01,0.05,0.03
158,0.53,0.861938,0.982534,158,0.899067,0.815794,16,2,-1.00,3,16,4,1,5,0.9,0.8,0.2,0.2,9686,1026,161,0.50,0.01,0.02,0.03
814,0.69,0.754988,0.919545,820,0.834288,0.718201,16,2,-1.00,4,8,2,1,2,0.9,0.8,0.2,0.2,6205,2508,837,0.49,0.00,0.20,0.03
602,0.62,0.777909,0.937751,604,0.850730,0.742204,16,2,-1.00,4,8,2,1,3,0.9,0.8,0.2,0.2,6205,2074,616,0.49,0.00,0.13,0.03
412,0.57,0.812306,0.956560,413,0.868205,0.767423,16,2,-1.00,4,8,2,1,4,0.9,0.8,0.2,0.2,6205,1471,423,0.50,0.00,0.07,0.03
251,0.51,0.842490,0.973863,252,0.886155,0.794935,16,2,-1.00,4,8,2,1,5,0.9,0.8,0.2,0.2,6205,813,258,0.47,0.00,0.04,0.03
322,0.55,0.819961,0.965599,323,0.876311,0.780620,16,2,-1.00,4,8,4,1,2,0.9,0.8,0.2,0.2,6205,1294,327,0.49,0.00,0.06,0.03
282,0.55,0.827365,0.969136,282,0.881089,0.788209,16,2,-1.00,4,8,4,1,3,0.9,0.8,0.2,0.2,6205,1240,286,0.50,0.00,0.05,0.03
214,0.52,0.844764,0.974356,214,0.890624,0.802711,16,2,-1.00,4,8,4,1,4,0.9,0.8,0.2,0.2,6205,1032,218,0.47,0.01,0.04,0.03
121,0.52,0.873736,0.986975,122,0.906401,0.827855,16,2,-1.00,4,8,4,1,5,0.9,0.8,0.2,0.2,6205,532,123,0.49,0.01,0.02,0.02
924,0.75,0.739980,0.906561,935,0.826091,0.706945,16,2,-1.00,4,12,2,1,2,0.9,0.8,0.2,0.2,6205,3712,956,0.50,0.01,0.24,0.03
664,0.66,0.767269,0.929210,668,0.845814,0.735157,16,2,-1.00,4,12,2,1,3,0.9,0.8,0.2,0.2,6205,3054,683,0.49,0.02,0.15,0.02
460,0.57,0.800691,0.950627,462,0.864102,0.761446,16,2,-1.00,4,12,2,1,4,0.9,0.8,0.2,0.2,6205,2161,475,0.49,0.01,0.07,0.04
280,0.54,0.831831,0.970239,280,0.882905,0.790059,16,2,-1.00,4,12,2,1,5,0.9,0.8,0.2,0.2,6205,1186,288,0.48,0.01,0.05,0.03
377,0.57,0.806284,0.957188,378,0.870207,0.771644,16,2,-1.00,4,12,4,1,2,0.9,0.8,0.2,0.2,6205,1962,382,0.49,0.01,0.07,0.03
324,0.55,0.816882,0.963618,324,0.876092,0.780511,16,2,-1.00,4,12,4,1,3,0.9,0.8,0.2,0.2,6205,1881,328,0.49,0.01,0.05,0.04
243,0.55,0.838347,0.970788,243,0.886610,0.796323,16,2,-1.00,4,12,4,1,4,0.9,0.8,0.2,0.2,6205,1555,247,0.50,0.00,0.05,0.02
138,0.51,0.868238,0.984848,138,0.903159,0.822431,16,2,-1.00,4,12,4,1,5,0.9,0.8,0.2,0.2,6205,807,141,0.47,0.01,0.03,0.02
1023,0.78,0.728868,0.894886,1036,0.819391,0.697456,16,2,-1.00,4,16,2,1,2,0.9,0.8,0.2,0.2,6205,4928,1060,0.49,0.02,0.27,0.02
723,0.66,0.758307,0.920105,727,0.841343,0.728669,16,2,-1.00,4,16,2,1,3,0.9,0.8,0.2,0.2,6205,4053,743,0.47,0.02,0.17,0.02
492,0.57,0.794936,0.946095,494,0.861461,0.757504,16,2,-1.00,4,16,2,1,4,0.9,0.8,0.2,0.2,6205,2857,507,0.47,0.02,0.08,0.03
309,0.56,0.828098,0.967060,309,0.879761,0.785083,16,2,-1.00,4,16,2,1,5,0.9,0.8,0.2,0.2,6205,1567,317,0.49,0.02,0.05,0.02
430,0.59,0.797416,0.951668,431,0.864934,0.763650,16,2,-1.00,4,16,4,1,2,0.9,0.8,0.2,0.2,6205,2601,435,0.48,0.01,0.10,0.03
366,0.58,0.809233,0.960439,366,0.871718,0.773925,16,2,-1.00,4,16,4,1,3,0.9,0.8,0.2,0.2,6205,2489,370,0.49,0.01,0.08,0.02
269,0.55,0.831283,0.969293,269,0.882825,0.790582,16,2,-1.00,4,16,4,1,4,0.9,0.8,0.2,0.2,6205,2064,273,0.49,0.02,0.04,0.03
156,0.52,0.862305,0.982987,156,0.899381,0.816337,16,2,-1.00,4,16,4,1,5,0.9,0.8,0.2,0.2,6205,1072,159,0.49,0.00,0.03,0.02
571,0.65,0.782974,0.938314,575,0.854638,0.747287,16,2,-1.00,5,8,2,1,2,0.9,0.8,0.2,0.2,4413,1550,585,0.48,0.01,0.16,0.03
460,0.58,0.795283,0.949192,463,0.864089,0.761809,16,2,-1.00,5,8,2,1,3,0.9,0.8,0.2,0.2,4413,1349,470,0.48,0.01,0.09,0.03
347,0.57,0.820292,0.960678,347,0.875211,0.778094,16,2,-1.00,5,8,2,1,4,0.9,0.8,0.2,0.2,4413,1112,354,0.49,0.01,0.07,0.02
253,0.52,0.840672,0.973257,253,0.885475,0.793856,16,2,-1.00,5,8,2,1,5,0.9,0.8,0.2,0.2,4413,859,261,0.47,0.00,0.05,0.03
180,0.54,0.852398,0.982104,181,0.896124,0.811521,16,2,-1.00,5,8,4,1,2,0.9,0.8,0.2,0.2,4413,692,183,0.50,0.00,0.04,0.02
169,0.54,0.858019,0.984120,170,0.897618,0.813816,16,2,-1.00,5,8,4,1,3,0.9,0.8,0.2,0.2,4413,683,172,0.50,0.00,0.04,0.02
151,0.53,0.864131,0.985902,152,0.900697,0.818641,16,2,-1.00,5,8,4,1,4,0.9,0.8,0.2,0.2,4413,653,154,0.49,0.00,0.04,0.02
124,0.52,0.872106,0.986832,125,0.905690,0.826760,16,2,-1.00,5,8,4,1,5,0.9,0.8,0.2,0.2,4413,553,127,0.49,0.00,0.03,0.02
675,0.65,0.766171,0.923237,681,0.846689,0.735777,16,2,-1.00,5,12,2,1,2,0.9,0.8,0.2,0.2,4413,2293,694,0.46,0.01,0.18,0.03
522,0.62,0.782088,0.939384,526,0.858442,0.753448,16,2,-1.00,5,12,2,1,3,0.9,0.8,0.2,0.2,4413,1981,536,0.50,0.00,0.12,0.03
391,0.55,0.809636,0.954055,392,0.871092,0.771807,16,2,-1.00,5,12,2,1,4,0.9,0.8,0.2,0.2,4413,1627,400,0.47,0.01,0.07,0.03
285,0.53,0.829970,0.969290,285,0.881921,0.788522,16,2,-1.00,5,12,2,1,5,0.9,0.8,0.2,0.2,4413,1258,294,0.47,0.02,0.04,0.03
221,0.54,0.841500,0.976674,221,0.890504,0.802311,16,2,-1.00,5,12,4,1,2,0.9,0.8,0.2,0.2,4413,1060,223,0.48,0.00,0.06,0.02
209,0.54,0.844826,0.978543,209,0.892037,0.804800,16,2,-1.00,5,12,4,1,3,0.9,0.8,0.2,0.2,4413,1043,211,0.48,0.02,0.04,0.02
180,0.53,0.853426,0.981435,180,0.895959,0.810767,16,2,-1.00,5,12,4,1,4,0.9,0.8,0.2,0.2,4413,988,182,0.50,0.00,0.03,0.03
142,0.51,0.866045,0.984654,142,0.902204,0.820944,16,2,-1.00,5,12,4,1,5,0.9,0.8,0.2,0.2,4413,843,145,0.48,0.01,0.02,0.03
764,0.70,0.754272,0.914320,772,0.839895,0.726368,16,2,-1.00,5,16,2,1,2,0.9,0.8,0.2,0.2,4413,3063,786,0.49,0.01,0.20,0.03
574,0.62,0.773916,0.933272,578,0.854214,0.747215,16,2,-1.00,5,16,2,1,3,0.9,0.8,0.2,0.2,4413,2631,589,0.47,0.02,0.13,0.03
422,0.57,0.807651,0.953541,423,0.868451,0.767544,16,2,-1.00,5,16,2,1,4,0.9,0.8,0.2,0.2,4413,2149,432,0.49,0.01,0.07,0.02
314,0.55,0.826514,0.966321,314,0.878793,0.783594,16,2,-1.00,5,16,2,1,5,0.9,0.8,0.2,0.2,4413,1669,323,0.48,0.02,0.05,0.02
259,0.54,0.830105,0.972188,259,0.884604,0.793452,16,2,-1.00,5,16,4,1,2,0.9,0.8,0.2,0.2,4413,1416,261,0.50,0.00,0.04,0.03
242,0.54,0.834598,0.974399,242,0.886813,0.796749,16,2,-1.00,5,16,4,1,3,0.9,0.8,0.2,0.2,4413,1388,244,0.49,0.00,0.05,0.03
208,0.52,0.843413,0.977608,208,0.891113,0.803302,16,2,-1.00,5,16,4,1,4,0.9,0.8,0.2,0.2,4413,1313,210,0.48,0.00,0.04,0.02
159,0.51,0.860453,0.982615,159,0.898732,0.815362,16,2,-1.00,5,16,4,1,5,0.9,0.8,0.2,0.2,4413,1118,161,0.48,0.00,0.03,0.03
270,0.54,0.854856,0.971351,270,0.886395,0.796145,16,4,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,2238,1867,274,0.47,0.01,0.06,0.02
102,0.52,0.899780,0.990795,102,0.915734,0.842782,16,4,-1.00,2,8,2,1,3,0.9,0.8,0.2,0.2,2238,661,103,0.49,0.01,0.02,0.02
30,0.51,0.929529,0.996964,30,0.933027,0.872058,16,4,-1.00,2,8,2,1,4,0.9,0.8,0.2,0.2,2238,153,31,0.49,0.01,0.01,0.03
23,0.51,0.933446,0.997036,23,0.936707,0.878769,16,4,-1.00,2,8,2,1,5,0.9,0.8,0.2,0.2,2238,122,23,0.50,0.00,0.01,0.03
249,0.56,0.860538,0.976728,249,0.889224,0.800160,16,4,-1.00,2,8,4,1,2,0.9,0.8,0.2,0.2,2238,2039,253,0.49,0.00,0.07,0.02
93,0.49,0.900819,0.992068,93,0.917068,0.845002,16,4,-1.00,2,8,4,1,3,0.9,0.8,0.2,0.2,2238,768,94,0.47,0.00,0.02,0.04
29,0.49,0.924085,0.997305,29,0.933508,0.873206,16,4,-1.00,2,8,4,1,4,0.9,0.8,0.2,0.2,2238,196,30,0.48,0.00,0.01,0.02
21,0.52,0.931532,0.998650,21,0.937063,0.879471,16,4,-1.00,2,8,4,1,5,0.9,0.8,0.2,0.2,2238,138,21,0.50,0.01,0.01,0.03
275,0.56,0.855455,0.971223,275,0.886409,0.796107,16,4,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,2238,2821,279,0.48,0.01,0.07,0.02
106,0.52,0.899197,0.990317,106,0.915108,0.841776,16,4,-1.00,2,12,2,1,3,0.9,0.8,0.2,0.2,2238,1007,107,0.49,0.01,0.02,0.02
37,0.52,0.923351,0.995208,37,0.931215,0.869144,16,4,-1.00,2,12,2,1,4,0.9,0.8,0.2,0.2,2238,238,38,0.50,0.01,0.01,0.02
27,0.51,0.931993,0.996052,27,0.935356,0.876315,16,4,-1.00,2,12,2,1,5,0.9,0.8,0.2,0.2,2238,182,27,0.49,0.00,0.02,0.03
254,0.56,0.860069,0.976402,254,0.888828,0.799586,16,4,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,2238,3066,258,0.50,0.00,0.06,0.03
94,0.51,0.902565,0.992072,94,0.917118,0.845000,16,4,-1.00,2,12,4,1,3,0.9,0.8,0.2,0.2,2238,1164,95,0.48,0.02,0.01,0.02
29,0.49,0.925592,0.997307,29,0.934007,0.874097,16,4,-1.00,2,12,4,1,4,0.9,0.8,0.2,0.2,2238,301,30,0.48,0.01,0.00,0.03
22,0.51,0.931867,0.998710,22,0.937011,0.879388,16,4,-1.00,2,12,4,1,5,0.9,0.8,0.2,0.2,2238,207,22,0.50,0.01,0.00,0.03
277,0.57,0.854758,0.971240,277,0.886069,0.795632,16,4,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,2238,3754,281,0.49,0.00,0.08,0.02
109,0.52,0.899250,0.989869,109,0.914706,0.841055,16,4,-1.00,2,16,2,1,3,0.9,0.8,0.2,0.2,2238,1326,110,0.49,0.01,0.02,0.02
37,0.52,0.924456,0.994865,37,0.931282,0.869158,16,4,-1.00,2,16,2,1,4,0.9,0.8,0.2,0.2,2238,305,38,0.49,0.02,0.01,0.02
27,0.49,0.931993,0.996052,27,0.935356,0.876315,16,4,-1.00,2,16,2,1,5,0.9,0.8,0.2,0.2,2238,233,27,0.46,0.01,0.02,0.01
258,0.56,0.859227,0.976057,258,0.888327,0.798924,16,4,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,2238,4070,262,0.49,0.00,0.07,0.03
94,0.53,0.902565,0.992072,94,0.917118,0.845000,16,4,-1.00,2,16,4,1,3,0.9,0.8,0.2,0.2,2238,1539,95,0.50,0.01,0.02,0.03
30,0.51,0.925300,0.997124,30,0.933638,0.873443,16,4,-1.00,2,16,4,1,4,0.9,0.8,0.2,0.2,2238,393,31,0.49,0.01,0.01,0.02
23,0.51,0.931113,0.998766,23,0.936066,0.877690,16,4,-1.00,2,16,4,1,5,0.9,0.8,0.2,0.2,2238,280,23,0.49,0.01,0.01,0.03
