#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
k=20
1670,1.22,0.6709,0.8372,1720,0.7780,0.6439,28,2,-1.00,2,16,2,1,3,0.9,0.8,0.2,0.2,29899,9387,1799,0.61,0.09,0.52,0.03
1685,0.97,0.6802,0.8590,1751,0.7686,0.6295,20,2,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,21361,13798,1792,0.48,0.02,0.47,0.04
1714,0.73,0.6680,0.8343,1770,0.7751,0.6400,28,2,-1.00,3,16,2,1,3,0.9,0.8,0.2,0.2,17002,11164,1851,0.39,0.05,0.29,0.03
1716,1.07,0.6785,0.8540,1787,0.7676,0.6284,16,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,16958,7725,1835,0.49,0.03,0.55,0.03
1739,1.09,0.6697,0.8394,1813,0.7706,0.6331,20,2,-1.00,3,12,2,1,2,0.9,0.8,0.2,0.2,12292,8526,1882,0.49,0.02,0.58,0.03
1744,1.27,0.6716,0.8394,1812,0.7729,0.6359,28,2,-1.00,4,12,2,1,2,0.9,0.8,0.2,0.2,10960,7118,1896,0.62,0.04,0.61,0.03
1764,1.04,0.6708,0.8483,1846,0.7631,0.6227,20,2,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,21361,18345,1894,0.48,0.04,0.52,0.03
1769,0.80,0.6637,0.8265,1826,0.7727,0.6372,28,2,-1.00,2,20,2,1,3,0.9,0.8,0.2,0.2,29899,11762,1915,0.41,0.09,0.30,0.03
1805,0.80,0.6615,0.8242,1868,0.7701,0.6334,28,2,-1.00,3,20,2,1,3,0.9,0.8,0.2,0.2,17002,13946,1959,0.47,0.04,0.29,0.04

k=120
1822,0.78,0.6665,0.8438,1912,0.7594,0.6181,20,2,-1.00,2,20,4,1,2,0.9,0.8,0.2,0.2,21361,22903,1966,0.46,0.04,0.28,0.03
1832,0.81,0.6659,0.8349,1914,0.7687,0.6311,24,2,-1.00,4,20,2,1,2,0.9,0.8,0.2,0.2,9568,10153,2001,0.47,0.02,0.32,0.03
1834,1.09,0.6622,0.8313,1919,0.7641,0.6246,24,2,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,14801,6816,1991,0.49,0.03,0.57,0.03
1844,1.08,0.6665,0.8429,1931,0.7597,0.6187,16,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,16958,11517,1983,0.49,0.04,0.55,0.03
1845,1.03,0.6651,0.8448,1926,0.7579,0.6158,24,2,-1.00,2,8,4,1,2,0.9,0.8,0.2,0.2,25863,11107,1976,0.50,0.02,0.51,0.03
1872,1.15,0.6604,0.8304,1968,0.7624,0.6228,20,2,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,12292,11311,2041,0.50,0.02,0.63,0.04
1922,1.36,0.6605,0.8292,2020,0.7627,0.6235,28,2,-1.00,4,16,2,1,2,0.9,0.8,0.2,0.2,10960,9436,2121,0.64,0.04,0.68,0.04
1943,1.11,0.6597,0.8345,2045,0.7537,0.6110,16,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,16958,15208,2105,0.46,0.04,0.61,0.03
1978,1.10,0.6542,0.8316,2079,0.7498,0.6057,24,2,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,25863,16676,2139,0.49,0.02,0.59,0.04
1979,0.96,0.6539,0.8245,2086,0.7561,0.6149,20,2,-1.00,3,20,2,1,2,0.9,0.8,0.2,0.2,12292,14135,2172,0.47,0.05,0.44,0.03
2026,0.77,0.6542,0.8279,2141,0.7491,0.6051,16,2,-1.00,2,20,2,1,2,0.9,0.8,0.2,0.2,16958,19056,2202,0.35,0.05,0.37,0.03
2054,0.88,0.6540,0.8194,2158,0.7559,0.6144,28,2,-1.00,4,20,2,1,2,0.9,0.8,0.2,0.2,10960,11818,2282,0.49,0.03,0.36,0.04
2056,1.43,0.6501,0.8174,2177,0.7505,0.6075,28,2,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,17002,7811,2276,0.66,0.03,0.74,0.04

k=140
2061,1.15,0.6479,0.8240,2183,0.7444,0.5991,24,2,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,25863,22174,2251,0.47,0.04,0.64,0.04
2070,1.19,0.6490,0.8161,2187,0.7502,0.6070,24,2,-1.00,3,12,2,1,2,0.9,0.8,0.2,0.2,14801,10145,2274,0.48,0.03,0.68,0.05
2129,0.89,0.6435,0.8201,2271,0.7399,0.5938,24,2,-1.00,2,20,4,1,2,0.9,0.8,0.2,0.2,25863,27665,2352,0.49,0.04,0.36,0.03
2130,1.36,0.6431,0.8221,2244,0.7399,0.5936,28,2,-1.00,2,8,4,1,2,0.9,0.8,0.2,0.2,29899,13216,2307,0.63,0.04,0.69,0.03
2180,1.27,0.6470,0.8200,2305,0.7403,0.5933,20,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,21361,9538,2400,0.49,0.03,0.75,0.03
2229,1.37,0.6408,0.8087,2385,0.7405,0.5952,24,2,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,14801,13447,2491,0.51,0.03,0.83,0.04
2282,0.82,0.6340,0.8099,2424,0.7314,0.5831,28,2,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,29899,19828,2507,0.37,0.03,0.42,0.03
2310,1.54,0.6359,0.8013,2461,0.7367,0.5904,28,2,-1.00,3,12,2,1,2,0.9,0.8,0.2,0.2,17002,11650,2577,0.61,0.05,0.88,0.04
2347,1.37,0.6371,0.8080,2509,0.7309,0.5819,20,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,21361,14239,2621,0.49,0.03,0.85,0.04
2353,0.96,0.6343,0.8008,2528,0.7335,0.5863,24,2,-1.00,3,20,2,1,2,0.9,0.8,0.2,0.2,14801,16811,2655,0.45,0.04,0.47,0.03

k=160
2384,1.53,0.6276,0.8013,2551,0.7249,0.5752,28,2,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,29899,26385,2649,0.62,0.06,0.85,0.04
