#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
488,1.40,0.6743,0.9474,489,0.7765,0.6321,16,6,-1.00,8,8,6,1,50,0.9,0.8,0.2,0.2,37856,4251,551,0.69,0.09,0.62,0.66
488,2.14,0.6789,0.9509,489,0.7795,0.6359,16,6,-1.00,30,10,6,1,50,0.9,0.8,0.2,0.2,8181,5327,550,0.73,0.06,1.35,0.64
489,2.09,0.6760,0.9498,491,0.7782,0.6344,16,6,-1.00,50,8,6,1,50,0.9,0.8,0.2,0.2,4155,4470,554,0.71,0.02,1.36,0.66
490,2.19,0.6781,0.9509,491,0.7783,0.6343,16,6,-1.00,10,10,6,1,50,0.9,0.8,0.2,0.2,29793,5323,552,0.72,0.09,1.38,0.65
492,1.27,0.6773,0.9510,493,0.7777,0.6335,16,6,-1.00,8,10,6,1,50,0.9,0.8,0.2,0.2,37856,5325,554,0.70,0.08,0.49,0.70
493,2.00,0.6686,0.9551,493,0.7657,0.6205,8,4,-1.00,30,12,4,1,50,0.9,0.8,0.2,0.2,7186,4122,540,0.63,0.04,1.33,0.63
494,2.23,0.6793,0.9535,496,0.7789,0.6353,16,6,-1.00,50,10,6,1,50,0.9,0.8,0.2,0.2,4155,5590,558,0.71,0.04,1.48,0.64
498,1.96,0.6659,0.9542,498,0.7650,0.6195,8,4,-1.00,50,12,4,1,50,0.9,0.8,0.2,0.2,3644,4358,545,0.61,0.03,1.32,0.64
500,2.04,0.6298,0.9507,500,0.7591,0.6146,8,4,-1.00,10,12,4,1,50,0.9,0.8,0.2,0.2,28216,4111,549,0.63,0.07,1.34,0.71
506,2.07,0.6647,0.9561,507,0.7622,0.6160,8,4,-1.00,50,8,4,1,30,0.9,0.8,0.2,0.2,3644,3059,553,0.64,0.03,1.40,0.65
507,2.28,0.6784,0.9533,511,0.7772,0.6340,16,6,-1.00,30,12,6,1,50,0.9,0.8,0.2,0.2,8181,6396,571,0.72,0.05,1.51,0.65
510,2.30,0.6779,0.9533,514,0.7758,0.6322,16,6,-1.00,10,12,6,1,50,0.9,0.8,0.2,0.2,29793,6392,574,0.72,0.10,1.48,0.67
512,0.93,0.6770,0.9534,516,0.7752,0.6314,16,6,-1.00,8,12,6,1,50,0.9,0.8,0.2,0.2,37856,6394,576,0.70,0.10,0.12,0.69
513,2.26,0.6797,0.9557,518,0.7766,0.6333,16,6,-1.00,50,12,6,1,50,0.9,0.8,0.2,0.2,4155,6704,578,0.70,0.03,1.53,0.64
517,2.04,0.6629,0.9556,518,0.7605,0.6136,8,4,-1.00,50,8,4,1,10,0.9,0.8,0.2,0.2,3644,3071,564,0.62,0.02,1.40,0.65
521,0.94,0.6777,0.9553,524,0.7737,0.6297,16,6,-1.00,8,14,6,1,50,0.9,0.8,0.2,0.2,37856,7470,586,0.71,0.13,0.10,0.68
526,2.18,0.6668,0.9477,527,0.7719,0.6271,12,6,-1.00,50,8,4,1,30,0.9,0.8,0.2,0.2,3105,3762,583,0.72,0.02,1.44,0.67
531,2.15,0.6725,0.9599,531,0.7635,0.6169,12,4,-1.00,30,8,6,1,50,0.9,0.8,0.2,0.2,10673,3848,588,0.68,0.04,1.43,0.65
535,1.53,0.6767,0.9543,539,0.7725,0.6285,16,6,-1.00,8,16,6,1,50,0.9,0.8,0.2,0.2,37856,8554,605,0.70,0.14,0.69,0.65
537,2.16,0.6655,0.9487,539,0.7682,0.6226,12,6,-1.00,50,8,4,1,10,0.9,0.8,0.2,0.2,3105,3776,598,0.70,0.02,1.44,0.67
541,2.21,0.6702,0.9595,541,0.7631,0.6166,12,4,-1.00,50,8,6,1,50,0.9,0.8,0.2,0.2,5441,4013,598,0.71,0.02,1.48,0.65
541,2.24,0.6185,0.9455,543,0.7571,0.6126,12,4,-1.00,10,8,6,1,50,0.9,0.8,0.2,0.2,41978,3856,598,0.66,0.05,1.53,0.70
542,2.15,0.6590,0.9522,542,0.7596,0.6131,8,4,-1.00,50,10,4,1,30,0.9,0.8,0.2,0.2,3644,3848,595,0.62,0.03,1.50,0.66
543,0.91,0.6704,0.9497,544,0.7721,0.6280,16,6,-1.00,8,8,4,1,50,0.9,0.8,0.2,0.2,37856,4080,616,0.72,0.08,0.11,0.68
543,2.22,0.6684,0.9484,544,0.7715,0.6266,12,6,-1.00,50,10,4,1,30,0.9,0.8,0.2,0.2,3105,4695,600,0.69,0.02,1.51,0.66
543,2.22,0.6697,0.9497,544,0.7721,0.6280,16,6,-1.00,30,8,4,1,50,0.9,0.8,0.2,0.2,8181,4115,616,0.72,0.04,1.46,0.65
543,2.31,0.6704,0.9497,544,0.7721,0.6280,16,6,-1.00,10,8,4,1,50,0.9,0.8,0.2,0.2,29793,4081,616,0.76,0.08,1.47,0.64
547,2.32,0.6684,0.9499,548,0.7714,0.6273,16,6,-1.00,30,10,4,1,50,0.9,0.8,0.2,0.2,8181,5144,622,0.74,0.05,1.53,0.66
548,1.48,0.6685,0.9499,549,0.7712,0.6271,16,6,-1.00,8,10,4,1,50,0.9,0.8,0.2,0.2,37856,5101,623,0.69,0.10,0.69,0.65
548,2.34,0.6685,0.9499,549,0.7712,0.6271,16,6,-1.00,10,10,4,1,50,0.9,0.8,0.2,0.2,29793,5101,623,0.75,0.09,1.50,0.65
549,2.06,0.6122,0.9458,552,0.7521,0.6059,12,4,-1.00,8,8,6,1,50,0.9,0.8,0.2,0.2,54760,3865,607,0.68,0.07,1.31,0.69
552,2.24,0.6697,0.9594,552,0.7623,0.6157,12,4,-1.00,30,10,6,1,50,0.9,0.8,0.2,0.2,10673,4799,610,0.69,0.04,1.51,0.65
554,2.17,0.6568,0.9519,554,0.7578,0.6107,8,4,-1.00,50,10,4,1,10,0.9,0.8,0.2,0.2,3644,3861,607,0.62,0.03,1.52,0.64
554,2.36,0.6709,0.9496,555,0.7719,0.6278,16,6,-1.00,50,8,4,1,50,0.9,0.8,0.2,0.2,4155,4502,628,0.72,0.02,1.62,0.63
556,2.28,0.6673,0.9493,558,0.7677,0.6220,12,6,-1.00,50,10,4,1,10,0.9,0.8,0.2,0.2,3105,4710,617,0.68,0.02,1.58,0.66
557,2.22,0.6679,0.9591,557,0.7621,0.6155,12,4,-1.00,50,10,6,1,50,0.9,0.8,0.2,0.2,5441,5002,615,0.68,0.03,1.51,0.66
558,2.28,0.6701,0.9512,559,0.7712,0.6271,16,6,-1.00,50,10,4,1,50,0.9,0.8,0.2,0.2,4155,5632,633,0.70,0.03,1.55,0.65
561,2.30,0.6165,0.9444,562,0.7557,0.6109,12,4,-1.00,10,10,6,1,50,0.9,0.8,0.2,0.2,41978,4808,620,0.68,0.09,1.53,0.77
562,2.32,0.6682,0.9456,564,0.7734,0.6285,16,6,-1.00,50,8,6,1,30,0.9,0.8,0.2,0.2,4155,4678,634,0.70,0.03,1.59,0.64
563,2.25,0.6653,0.9483,564,0.7710,0.6262,12,6,-1.00,50,12,4,1,30,0.9,0.8,0.2,0.2,3105,5631,627,0.72,0.03,1.50,0.66
566,2.27,0.6670,0.9590,567,0.7603,0.6135,12,4,-1.00,30,12,6,1,50,0.9,0.8,0.2,0.2,10673,5792,629,0.70,0.05,1.52,0.66
566,2.36,0.6671,0.9489,567,0.7711,0.6272,16,6,-1.00,30,12,4,1,50,0.9,0.8,0.2,0.2,8181,6194,644,0.74,0.06,1.56,0.67
567,0.94,0.6673,0.9490,568,0.7709,0.6269,16,6,-1.00,8,12,4,1,50,0.9,0.8,0.2,0.2,37856,6133,645,0.71,0.12,0.11,0.69
567,2.43,0.6673,0.9490,568,0.7709,0.6269,16,6,-1.00,10,12,4,1,50,0.9,0.8,0.2,0.2,29793,6133,645,0.76,0.11,1.56,0.66
568,2.34,0.6673,0.9458,570,0.7731,0.6282,16,6,-1.00,50,8,6,1,10,0.9,0.8,0.2,0.2,4155,4678,640,0.71,0.02,1.60,0.64
568,2.39,0.6816,0.9503,569,0.7749,0.6310,20,6,-1.00,30,8,6,1,50,0.9,0.8,0.2,0.2,10090,5179,643,0.76,0.04,1.59,0.65
570,2.16,0.6102,0.9444,572,0.7505,0.6040,12,4,-1.00,8,10,6,1,50,0.9,0.8,0.2,0.2,54760,4818,630,0.67,0.09,1.40,0.67
570,2.37,0.6861,0.9517,571,0.7794,0.6358,20,6,-1.00,30,10,6,1,50,0.9,0.8,0.2,0.2,10090,6500,645,0.76,0.06,1.55,0.65
570,2.42,0.6807,0.9502,571,0.7737,0.6294,20,6,-1.00,10,8,6,1,50,0.9,0.8,0.2,0.2,36977,5172,645,0.81,0.08,1.53,0.65
571,2.28,0.6799,0.9502,572,0.7730,0.6285,20,6,-1.00,8,8,6,1,50,0.9,0.8,0.2,0.2,47038,5173,646,0.78,0.09,1.41,0.64
