7344,92.74,0.1039,0.2903,7350,0.1259,0.0277,16,6,-1.00,30,12,4,1,50,0.9,0.8,0.5,0.3,76640,56805,10330,1.06,6.89,84.79,1.81
7376,92.64,0.1034,0.2916,7391,0.1266,0.0281,24,6,-1.00,30,8,6,1,50,0.9,0.8,0.5,0.3,114269,48990,10281,1.23,6.63,84.78,2.08
7380,91.65,0.1032,0.2941,7394,0.1267,0.0281,24,6,-1.00,50,8,6,1,50,0.9,0.8,0.5,0.3,72964,50172,10276,1.22,5.87,84.56,2.06
7383,92.60,0.1033,0.2903,7389,0.1258,0.0277,16,6,-1.00,50,12,4,1,50,0.9,0.8,0.5,0.3,48747,58902,10361,1.05,6.19,85.36,2.14
7421,87.60,0.1136,0.2928,7445,0.1284,0.0279,24,4,-1.00,40,12,6,1,50,0.9,0.8,0.5,0.3,69371,64216,9858,1.20,9.96,76.44,2.12
7453,87.34,0.1131,0.2933,7476,0.1283,0.0278,24,4,-1.00,50,12,6,1,50,0.9,0.8,0.5,0.3,57610,66132,9879,1.18,9.69,76.47,1.95
7465,88.11,0.1134,0.2920,7486,0.1282,0.0278,24,4,-1.00,30,12,6,1,50,0.9,0.8,0.5,0.3,87817,64048,9889,1.16,10.63,76.32,2.09
7527,78.10,0.1135,0.2894,7544,0.1288,0.0280,16,4,-1.00,50,10,4,1,30,0.9,0.8,0.5,0.3,38968,47797,9662,1.00,6.42,70.68,1.95
7656,102.00,0.1033,0.2903,7675,0.1256,0.0277,24,6,-1.00,40,10,6,1,50,0.9,0.8,0.5,0.3,88718,61329,10764,1.21,7.57,93.22,2.18
7666,102.05,0.1033,0.2910,7681,0.1257,0.0277,24,6,-1.00,50,10,6,1,50,0.9,0.8,0.5,0.3,72964,62683,10793,1.23,7.12,93.69,1.82
7667,93.61,0.1045,0.2939,7672,0.1262,0.0277,16,6,-1.00,40,12,6,1,30,0.9,0.8,0.5,0.3,59398,62456,10382,1.05,5.94,86.62,1.90
7706,87.30,0.1128,0.2922,7721,0.1279,0.0276,24,4,-1.00,50,8,6,1,30,0.9,0.8,0.5,0.3,57610,47256,10013,1.17,6.83,79.30,2.13
7715,104.03,0.1032,0.2878,7730,0.1253,0.0276,24,6,-1.00,30,10,6,1,50,0.9,0.8,0.5,0.3,114269,61191,10839,1.23,8.12,94.68,2.03
7839,77.94,0.1111,0.2895,7849,0.1296,0.0282,16,4,-1.00,30,8,6,1,30,0.9,0.8,0.5,0.3,59573,45229,9607,1.02,4.92,72.00,1.97
7912,99.53,0.1034,0.2877,7923,0.1242,0.0271,16,6,-1.00,50,8,4,1,30,0.9,0.8,0.5,0.3,48747,44534,10867,1.06,4.30,94.17,1.94
7948,90.42,0.1129,0.2770,7966,0.1267,0.0270,16,4,-1.00,50,12,4,1,30,0.9,0.8,0.5,0.3,38968,57252,10314,1.01,7.53,81.88,2.27

k=5000
7997,115.87,0.1028,0.2855,8014,0.1236,0.0271,24,6,-1.00,40,12,6,1,50,0.9,0.8,0.5,0.3,88718,73670,11487,1.23,8.95,105.69,1.83
